customer_id,geography,balance,total_txn_value,txn_count,exited,value_quartile,value_tier,rank_in_geography
15745624,France,0.0,28913.829999999998,49,0,4,Bronze,3724
15596972,France,0.0,28853.100000000002,27,0,4,Bronze,3725
15717426,France,0.0,28829.41,111,0,4,Bronze,3726
15640667,France,0.0,28800.12,42,0,4,Bronze,3727
15807728,France,0.0,28782.53,23,1,4,Bronze,3728
15566111,France,0.0,28778.23,91,0,4,Bronze,3729
15585839,France,0.0,28768.92,20,0,4,Bronze,3730
15656141,France,0.0,28748.06,90,0,4,Bronze,3731
15750545,France,0.0,28724.64,56,1,4,Bronze,3732
15807163,France,0.0,28709.5,75,1,4,Bronze,3733
15599126,France,123815.86,28684.93,4,1,4,Bronze,3734
15608528,France,0.0,28673.64,30,1,4,Bronze,3735
15738219,France,0.0,28654.5,106,0,4,Bronze,3736
15756992,France,0.0,28546.91,25,0,4,Bronze,3737
15730394,France,0.0,28546.31,29,1,4,Bronze,3738
15682728,France,0.0,28372.77,38,0,4,Bronze,3739
15708256,France,0.0,28328.62,30,0,4,Bronze,3740
15707199,France,148159.71,28299.76,3,0,4,Bronze,3741
15661548,France,157829.12,28286.370000000003,2,0,4,Bronze,3742
15759690,France,0.0,28189.7,64,0,4,Bronze,3743
15700424,France,0.0,28173.39,87,0,4,Bronze,3744
15793949,France,0.0,28124.93,40,1,4,Bronze,3745
15760880,France,0.0,28111.68,171,0,4,Bronze,3746
15814405,France,0.0,28102.98,46,1,4,Bronze,3747
15674851,France,0.0,28084.94,54,0,4,Bronze,3748
15735784,France,0.0,28082.62,91,0,4,Bronze,3749
15810593,France,0.0,28044.17,77,0,4,Bronze,3750
15605965,France,0.0,28027.73,135,0,4,Bronze,3751
15613945,France,0.0,27991.45,50,0,4,Bronze,3752
15596522,France,0.0,27984.18,32,0,4,Bronze,3753
15663817,France,0.0,27921.7,89,0,4,Bronze,3754
15663964,France,0.0,27894.67,60,0,4,Bronze,3755
15655952,France,0.0,27778.98,38,0,4,Bronze,3756
15691647,France,0.0,27683.53,48,0,4,Bronze,3757
15575691,France,0.0,27597.57,76,0,4,Bronze,3758
15794580,France,0.0,27588.91,19,1,4,Bronze,3759
15585198,France,94267.9,27557.61,4,1,4,Bronze,3760
15623489,France,128843.67,27500.18,2,0,4,Bronze,3761
15773394,France,0.0,27432.95,54,0,4,Bronze,3762
15779738,France,0.0,27422.55,25,0,4,Bronze,3763
15799790,France,0.0,27383.05,149,0,4,Bronze,3764
15619116,France,0.0,27362.08,46,0,4,Bronze,3765
15715031,France,0.0,27260.57,90,0,4,Bronze,3766
15683471,France,0.0,27257.13,69,0,4,Bronze,3767
15803801,France,0.0,27230.64,31,0,4,Bronze,3768
15578787,France,0.0,27189.25,47,1,4,Bronze,3769
15591747,France,0.0,27150.07,26,0,4,Bronze,3770
15704795,France,0.0,27143.85,98,0,4,Bronze,3771
15724691,France,0.0,27012.87,18,0,4,Bronze,3772
15784042,France,118793.6,26993.81,5,1,4,Bronze,3773
15711378,France,0.0,26903.01,32,0,4,Bronze,3774
15656300,France,59697.17,26866.789999999997,7,0,4,Bronze,3775
15694125,France,0.0,26861.87,82,0,4,Bronze,3776
15786063,France,0.0,26843.53,44,0,4,Bronze,3777
15575858,France,0.0,26829.48,25,0,4,Bronze,3778
15714658,France,0.0,26797.74,66,0,4,Bronze,3779
15588197,France,0.0,26753.79,75,0,4,Bronze,3780
15635502,France,0.0,26748.66,28,0,4,Bronze,3781
15775678,France,0.0,26747.73,20,0,4,Bronze,3782
15790935,France,0.0,26677.68,88,0,4,Bronze,3783
15706899,France,0.0,26676.7,60,0,4,Bronze,3784
15799825,France,0.0,26673.24,140,0,4,Bronze,3785
15767921,France,0.0,26609.59,84,0,4,Bronze,3786
15752026,France,0.0,26567.15,24,1,4,Bronze,3787
15711468,France,0.0,26515.39,102,0,4,Bronze,3788
15677217,France,0.0,26398.07,24,0,4,Bronze,3789
15762588,France,0.0,26364.53,92,0,4,Bronze,3790
15739042,France,0.0,26361.0,97,0,4,Bronze,3791
15599829,France,0.0,26354.34,169,0,4,Bronze,3792
15791836,France,0.0,26277.15,59,0,4,Bronze,3793
15799811,France,0.0,26275.89,45,1,4,Bronze,3794
15662662,France,0.0,26139.3,63,0,4,Bronze,3795
15670163,France,0.0,26125.62,47,0,4,Bronze,3796
15781409,France,0.0,26063.77,64,0,4,Bronze,3797
15698335,France,0.0,26062.63,120,0,4,Bronze,3798
15780409,France,0.0,26016.67,49,0,4,Bronze,3799
15622230,France,0.0,25980.4,53,0,4,Bronze,3800
15758513,France,0.0,25942.24,75,0,4,Bronze,3801
15752915,France,0.0,25853.07,26,0,4,Bronze,3802
15742848,France,0.0,25841.66,78,0,4,Bronze,3803
15732448,France,0.0,25806.03,138,0,4,Bronze,3804
15633064,France,0.0,25767.02,53,0,4,Bronze,3805
15609083,France,0.0,25748.73,40,1,4,Bronze,3806
15709324,France,0.0,25679.72,63,0,4,Bronze,3807
15618774,France,0.0,25677.95,27,1,4,Bronze,3808
15779529,France,0.0,25663.84,129,0,4,Bronze,3809
15622897,France,0.0,25653.260000000002,38,1,4,Bronze,3810
15652674,France,83459.86,25641.93,4,0,4,Bronze,3811
15691863,France,0.0,25617.41,44,0,4,Bronze,3812
15581505,France,0.0,25611.32,58,0,4,Bronze,3813
15650034,France,0.0,25513.12,24,0,4,Bronze,3814
15766137,France,0.0,25460.99,45,0,4,Bronze,3815
15798256,France,153697.53,25433.68,4,1,4,Bronze,3816
15672821,France,0.0,25432.33,83,0,4,Bronze,3817
15646726,France,0.0,25431.46,55,0,4,Bronze,3818
15812422,France,0.0,25428.46,36,0,4,Bronze,3819
15731744,France,0.0,25413.03,41,0,4,Bronze,3820
15591740,France,0.0,25403.87,48,1,4,Bronze,3821
15621440,France,0.0,25343.55,30,0,4,Bronze,3822
15661433,France,0.0,25334.92,56,0,4,Bronze,3823
15634792,France,0.0,25332.09,132,0,4,Bronze,3824
15664802,France,0.0,25328.19,39,0,4,Bronze,3825
15643439,France,0.0,25301.66,154,0,4,Bronze,3826
15776545,France,200724.96,25292.449999999997,2,1,4,Bronze,3827
15639004,France,0.0,25258.604166666668,46,0,4,Bronze,3828
15615016,France,0.0,25251.22,29,0,4,Bronze,3829
15813911,France,0.0,25250.33,66,0,4,Bronze,3830
15694300,France,0.0,25177.98,43,0,4,Bronze,3831
15667554,France,0.0,25174.84,95,0,4,Bronze,3832
15761670,France,0.0,25166.98,40,1,4,Bronze,3833
15760849,France,0.0,25130.079999999998,36,0,4,Bronze,3834
15799910,France,0.0,25095.86,22,1,4,Bronze,3835
15609637,France,0.0,25079.420000000002,115,0,4,Bronze,3836
15653780,France,0.0,24910.86,84,0,4,Bronze,3837
15667620,France,0.0,24895.56,60,0,4,Bronze,3838
15714260,France,0.0,24891.18,22,0,4,Bronze,3839
15682421,France,0.0,24877.24,37,1,4,Bronze,3840
15734674,France,0.0,24856.829999999998,64,0,4,Bronze,3841
15669783,France,47020.65,24855.579999999998,7,1,4,Bronze,3842
15793901,France,0.0,24839.66,34,0,4,Bronze,3843
15804610,France,0.0,24831.24,27,0,4,Bronze,3844
15718789,France,0.0,24804.9,51,0,4,Bronze,3845
15655238,France,0.0,24721.23,104,0,4,Bronze,3846
15586504,France,0.0,24714.99,86,0,4,Bronze,3847
15662758,France,97925.11,24665.93,2,0,4,Bronze,3848
15799422,France,0.0,24605.21,136,0,4,Bronze,3849
15733234,France,0.0,24582.38,58,1,4,Bronze,3850
15698324,France,0.0,24576.13,66,0,4,Bronze,3851
15575119,France,0.0,24542.71,33,1,4,Bronze,3852
15724955,France,0.0,24531.55,32,0,4,Bronze,3853
15811947,France,124781.67,24495.92,2,0,4,Bronze,3854
15568104,France,0.0,24449.16,98,0,4,Bronze,3855
15807481,France,0.0,24439.19,19,0,4,Bronze,3856
15720702,France,0.0,24438.13,32,1,4,Bronze,3857
15769169,France,0.0,24381.49,126,0,4,Bronze,3858
15674398,France,0.0,24356.54,27,0,4,Bronze,3859
15745605,France,88011.4,24320.85,6,1,4,Bronze,3860
15802390,France,0.0,24220.18,37,0,4,Bronze,3861
15690670,France,0.0,24147.9,32,0,4,Bronze,3862
15658432,France,0.0,24107.06,79,0,4,Bronze,3863
15714789,France,0.0,23981.7,107,0,4,Bronze,3864
15600992,France,0.0,23964.940000000002,17,0,4,Bronze,3865
15672242,France,0.0,23950.28,37,0,4,Bronze,3866
15787655,France,0.0,23907.23,29,0,4,Bronze,3867
15734161,France,0.0,23906.839166666665,72,0,4,Bronze,3868
15718245,France,0.0,23888.29,25,0,4,Bronze,3869
15587640,France,93143.39,23870.370000000003,6,0,4,Bronze,3870
15758171,France,0.0,23817.95,78,0,4,Bronze,3871
15719606,France,0.0,23812.920000000002,107,0,4,Bronze,3872
15731148,France,108477.49,23795.4,3,1,4,Bronze,3873
15726960,France,0.0,23767.79,38,0,4,Bronze,3874
15672594,France,131778.08,23734.39,2,1,4,Bronze,3875
15572706,France,0.0,23683.920000000002,58,0,4,Bronze,3876
15572767,France,0.0,23652.87,31,0,4,Bronze,3877
15622834,France,0.0,23587.61,32,0,4,Bronze,3878
15670914,France,0.0,23519.78,28,0,4,Bronze,3879
15599410,France,0.0,23502.11,19,0,4,Bronze,3880
15668893,France,0.0,23483.62,119,0,4,Bronze,3881
15814846,France,0.0,23457.579999999998,24,1,4,Bronze,3882
15569050,France,0.0,23455.22,24,1,4,Bronze,3883
15693752,France,0.0,23453.97,38,0,4,Bronze,3884
15684951,France,68892.77,23446.98,2,1,4,Bronze,3885
15790093,France,0.0,23442.05,28,0,4,Bronze,3886
15792029,France,0.0,23437.11,58,0,4,Bronze,3887
15749688,France,0.0,23405.48,87,0,4,Bronze,3888
15599440,France,0.0,23358.97,74,0,4,Bronze,3889
15737782,France,0.0,23327.27,153,0,4,Bronze,3890
15641850,France,98241.04,23318.46,2,0,4,Bronze,3891
15700353,France,0.0,23276.04,64,0,4,Bronze,3892
15681755,France,0.0,23239.7,88,0,4,Bronze,3893
15659962,France,0.0,23218.38,49,0,4,Bronze,3894
15626679,France,0.0,23158.58,58,0,4,Bronze,3895
15700772,France,0.0,23125.0,88,0,4,Bronze,3896
15667460,France,0.0,23042.99,148,0,4,Bronze,3897
15626475,France,0.0,23000.11,26,0,4,Bronze,3898
15807305,France,0.0,22960.329999999998,16,0,4,Bronze,3899
15773906,France,0.0,22929.79,36,0,4,Bronze,3900
15586183,France,0.0,22857.53,58,0,4,Bronze,3901
15603764,France,0.0,22840.42,38,1,4,Bronze,3902
15735339,France,0.0,22834.634166666667,43,0,4,Bronze,3903
15656009,France,0.0,22761.18,64,0,4,Bronze,3904
15679622,France,0.0,22745.840833333332,139,0,4,Bronze,3905
15755242,France,0.0,22741.45,41,0,4,Bronze,3906
15728564,France,0.0,22741.22,31,1,4,Bronze,3907
15657439,France,0.0,22730.4,73,0,4,Bronze,3908
15789109,France,0.0,22724.96,39,1,4,Bronze,3909
15781347,France,0.0,22669.23,34,0,4,Bronze,3910
15810227,France,0.0,22636.75,30,0,4,Bronze,3911
15725028,France,0.0,22630.56,58,0,4,Bronze,3912
15570145,France,0.0,22557.14,21,0,4,Bronze,3913
15793726,France,0.0,22548.09,13,0,4,Bronze,3914
15759751,France,0.0,22545.3,21,0,4,Bronze,3915
15658052,France,81553.93,22477.09,6,1,4,Bronze,3916
15678916,France,0.0,22474.82,24,0,4,Bronze,3917
15632275,France,0.0,22430.18,23,0,4,Bronze,3918
15749799,France,0.0,22409.52,46,0,4,Bronze,3919
15667438,France,104016.88,22400.94,4,1,4,Bronze,3920
15787550,France,0.0,22394.81,58,0,4,Bronze,3921
15712176,France,0.0,22383.34,142,0,4,Bronze,3922
15812534,France,0.0,22379.12,33,0,4,Bronze,3923
15582129,France,43772.66,22374.0,7,1,4,Bronze,3924
15680224,France,0.0,22350.59,110,0,4,Bronze,3925
15629475,France,0.0,22328.77,23,0,4,Bronze,3926
15573854,France,0.0,22316.61,91,0,4,Bronze,3927
15589449,France,0.0,22245.17,50,1,4,Bronze,3928
15603554,France,164649.52,22230.78,2,1,4,Bronze,3929
15663942,France,0.0,22145.5,46,0,4,Bronze,3930
15788131,France,0.0,22058.50083333333,57,1,4,Bronze,3931
15695168,France,0.0,21978.64,26,0,4,Bronze,3932
15640917,France,0.0,21958.07,72,0,4,Bronze,3933
15583026,France,135919.33,21804.95,3,0,4,Bronze,3934
15646563,France,0.0,21738.79,145,0,4,Bronze,3935
15771000,France,0.0,21736.52,51,0,4,Bronze,3936
15732832,France,0.0,21655.778333333332,73,0,4,Bronze,3937
15709941,France,0.0,21578.65,42,1,4,Bronze,3938
15763218,France,0.0,21441.73,22,0,4,Bronze,3939
15668445,France,0.0,21425.62,45,0,4,Bronze,3940
15634632,France,0.0,21415.62,47,0,4,Bronze,3941
15715988,France,0.0,21415.52,36,0,4,Bronze,3942
15811877,France,0.0,21334.02,34,0,4,Bronze,3943
15781210,France,0.0,21317.13,85,0,4,Bronze,3944
15658435,France,0.0,21316.25,43,0,4,Bronze,3945
15638269,France,0.0,21282.91,33,0,4,Bronze,3946
15731569,France,0.0,21271.49,83,0,4,Bronze,3947
15784491,France,0.0,21269.05,54,0,4,Bronze,3948
15708193,France,0.0,21241.92,29,0,4,Bronze,3949
15585280,France,0.0,21230.52,41,0,4,Bronze,3950
15639133,France,0.0,21219.5,35,0,4,Bronze,3951
15620577,France,0.0,21180.89,72,0,4,Bronze,3952
15726931,France,56214.85,21140.29,5,1,4,Bronze,3953
15733883,France,0.0,21100.22,75,0,4,Bronze,3954
15705379,France,0.0,21097.81,36,0,4,Bronze,3955
15627847,France,0.0,21062.37,30,1,4,Bronze,3956
15797475,France,86102.27,21061.11,3,1,4,Bronze,3957
15688963,France,0.0,21034.59,128,1,4,Bronze,3958
15758449,France,0.0,21033.99,136,0,4,Bronze,3959
15755241,France,0.0,20957.28,24,1,4,Bronze,3960
15626143,France,0.0,20950.85,32,0,4,Bronze,3961
15684316,France,0.0,20935.71,17,1,4,Bronze,3962
15587443,France,0.0,20913.2,28,0,4,Bronze,3963
15671249,France,0.0,20908.28,28,0,4,Bronze,3964
15747097,France,0.0,20883.98,142,1,4,Bronze,3965
15774277,France,0.0,20874.57,35,0,4,Bronze,3966
15727421,France,0.0,20839.77,97,0,4,Bronze,3967
15672082,France,0.0,20810.07,31,0,4,Bronze,3968
15607112,France,0.0,20802.65,107,0,4,Bronze,3969
15805704,France,0.0,20764.53,12,1,4,Bronze,3970
15717984,France,144900.58,20746.65,2,1,4,Bronze,3971
15620751,France,0.0,20713.84,25,0,4,Bronze,3972
15665088,France,0.0,20701.99,37,0,4,Bronze,3973
15588123,France,0.0,20687.84,34,0,4,Bronze,3974
15811200,France,0.0,20685.25,23,0,4,Bronze,3975
15756655,France,0.0,20671.43,23,0,4,Bronze,3976
15734311,France,0.0,20623.43,47,0,4,Bronze,3977
15796958,France,0.0,20565.89,70,0,4,Bronze,3978
15608688,France,0.0,20477.97,42,0,4,Bronze,3979
15585455,France,0.0,20472.85,89,0,4,Bronze,3980
15682639,France,0.0,20421.22,39,0,4,Bronze,3981
15795936,France,0.0,20421.18,30,0,4,Bronze,3982
15579062,France,0.0,20418.93,103,0,4,Bronze,3983
15573971,France,0.0,20412.32,60,0,4,Bronze,3984
15731829,France,0.0,20411.19,119,0,4,Bronze,3985
15782735,France,0.0,20388.68,31,0,4,Bronze,3986
15637131,France,0.0,20372.1,93,0,4,Bronze,3987
15772073,France,0.0,20340.13,26,1,4,Bronze,3988
15655171,France,0.0,20331.57,54,0,4,Bronze,3989
15672481,France,0.0,20313.65,56,0,4,Bronze,3990
15774393,France,0.0,20305.46,136,0,4,Bronze,3991
15720725,France,0.0,20297.28,21,0,4,Bronze,3992
15618182,France,0.0,20265.96,24,0,4,Bronze,3993
15648577,France,0.0,20235.329999999998,15,1,4,Bronze,3994
15774854,France,0.0,20220.94,110,1,4,Bronze,3995
15630321,France,0.0,20175.44,39,0,4,Bronze,3996
15807555,France,0.0,20120.86,24,0,4,Bronze,3997
15649853,France,0.0,20100.9,19,1,4,Bronze,3998
15576774,France,0.0,20061.02,72,0,4,Bronze,3999
15609804,France,0.0,20054.09,12,0,4,Bronze,4000
15675749,France,0.0,20052.78,27,0,4,Bronze,4001
15603674,France,0.0,20050.64,22,0,4,Bronze,4002
15755868,France,0.0,20018.38,66,0,4,Bronze,4003
15739578,France,128663.9,20015.2,4,1,4,Bronze,4004
15632439,France,0.0,20000.6,68,0,4,Bronze,4005
15606901,France,0.0,19942.24,68,0,4,Bronze,4006
15713505,France,0.0,19789.63,18,0,4,Bronze,4007
15780628,France,0.0,19786.32,73,0,4,Bronze,4008
15578515,France,0.0,19785.32,25,0,4,Bronze,4009
15747974,France,0.0,19774.46,15,0,4,Bronze,4010
15674929,France,0.0,19755.39,66,0,4,Bronze,4011
15577402,France,0.0,19716.59,166,0,4,Bronze,4012
15588614,France,0.0,19711.670000000002,18,1,4,Bronze,4013
15756850,France,0.0,19708.43,18,0,4,Bronze,4014
15622985,France,0.0,19638.19,24,1,4,Bronze,4015
15727490,France,0.0,19625.57,27,1,4,Bronze,4016
15655648,France,0.0,19610.98,20,0,4,Bronze,4017
15732660,France,0.0,19599.0,37,0,4,Bronze,4018
15611186,France,39344.83,19589.68,7,1,4,Bronze,4019
15780966,France,0.0,19574.8,28,0,4,Bronze,4020
15789413,France,0.0,19534.66,39,0,4,Bronze,4021
15769110,France,0.0,19486.91,58,0,4,Bronze,4022
15643330,France,0.0,19483.53,34,0,4,Bronze,4023
15758606,France,0.0,19472.24,69,1,4,Bronze,4024
15762172,France,0.0,19467.37,19,0,4,Bronze,4025
15744423,France,0.0,19423.4,42,0,4,Bronze,4026
15643819,France,0.0,19384.65,51,0,4,Bronze,4027
15645184,France,0.0,19356.54,15,0,4,Bronze,4028
15577478,France,0.0,19332.3,50,0,4,Bronze,4029
15582259,France,0.0,19299.56,116,0,4,Bronze,4030
15689081,France,0.0,19293.95,39,1,4,Bronze,4031
15641782,France,0.0,19279.18,26,1,4,Bronze,4032
15630592,France,0.0,19244.21,35,1,4,Bronze,4033
15734365,France,0.0,19214.07,86,0,4,Bronze,4034
15634896,France,0.0,19179.34,101,0,4,Bronze,4035
15606177,France,0.0,19179.15,25,0,4,Bronze,4036
15751167,France,0.0,18931.68,65,0,4,Bronze,4037
15574283,France,0.0,18835.5,37,0,4,Bronze,4038
15624451,France,0.0,18807.69,36,0,4,Bronze,4039
15644833,France,0.0,18792.54,12,1,4,Bronze,4040
15759805,France,0.0,18773.75083333333,47,0,4,Bronze,4041
15682211,France,0.0,18749.48,16,0,4,Bronze,4042
15694995,France,0.0,18682.56,47,0,4,Bronze,4043
15579617,France,0.0,18682.38,18,1,4,Bronze,4044
15814004,France,0.0,18639.31,36,0,4,Bronze,4045
15594685,France,0.0,18567.69,22,0,4,Bronze,4046
15614230,France,0.0,18437.82,59,0,4,Bronze,4047
15667944,France,86843.61,18419.51,7,0,4,Bronze,4048
15717935,France,0.0,18401.09,56,0,4,Bronze,4049
15605293,France,0.0,18353.36,18,0,4,Bronze,4050
15774491,France,0.0,18346.27,66,0,4,Bronze,4051
15682528,France,0.0,18311.9,79,0,4,Bronze,4052
15605698,France,0.0,18280.44,27,1,4,Bronze,4053
15682084,France,0.0,18278.26,77,0,4,Bronze,4054
15711028,France,0.0,18242.9,24,1,4,Bronze,4055
15775625,France,0.0,18233.72,52,0,4,Bronze,4056
15792328,France,0.0,18223.35,66,1,4,Bronze,4057
15805212,France,0.0,18220.23,26,0,4,Bronze,4058
15758477,France,0.0,18198.66,24,0,4,Bronze,4059
15760570,France,0.0,18087.24,45,0,4,Bronze,4060
15720687,France,112609.91,18076.21,4,1,4,Bronze,4061
15759284,France,0.0,17994.68,30,1,4,Bronze,4062
15619436,France,0.0,17983.28,26,0,4,Bronze,4063
15785367,France,0.0,17952.48,38,1,4,Bronze,4064
15631054,France,0.0,17943.0,22,0,4,Bronze,4065
15751175,France,0.0,17926.510000000002,46,0,4,Bronze,4066
15766776,France,0.0,17828.57,18,0,4,Bronze,4067
15566708,France,0.0,17763.25,20,1,4,Bronze,4068
15654060,France,0.0,17729.57,35,0,4,Bronze,4069
15579969,France,0.0,17729.53,126,0,4,Bronze,4070
15754113,France,0.0,17695.853333333333,7,0,4,Bronze,4071
15658032,France,0.0,17677.65,32,0,4,Bronze,4072
15794014,France,0.0,17661.29,89,0,4,Bronze,4073
15767793,France,0.0,17625.49,96,0,4,Bronze,4074
15599792,France,0.0,17576.8,16,0,4,Bronze,4075
15645543,France,0.0,17562.89,63,0,4,Bronze,4076
15748589,France,0.0,17554.11,90,0,4,Bronze,4077
15592994,France,0.0,17544.77,12,0,4,Bronze,4078
15814092,France,0.0,17531.72,16,1,4,Bronze,4079
15655274,France,0.0,17524.4,61,0,4,Bronze,4080
15571756,France,0.0,17470.17,46,0,4,Bronze,4081
15812184,France,0.0,17464.28,18,0,4,Bronze,4082
15797165,France,0.0,17449.38,42,1,4,Bronze,4083
15703117,France,0.0,17429.19,27,0,4,Bronze,4084
15814040,France,0.0,17423.24,21,0,4,Bronze,4085
15656426,France,0.0,17409.65,35,0,4,Bronze,4086
15644119,France,0.0,17404.76,69,0,4,Bronze,4087
15730460,France,0.0,17348.95,33,0,4,Bronze,4088
15700693,France,0.0,17340.31,40,0,4,Bronze,4089
15778830,France,0.0,17327.02,23,0,4,Bronze,4090
15629094,France,156948.41,17301.489999999998,2,1,4,Bronze,4091
15589329,France,0.0,17274.19,53,0,4,Bronze,4092
15740283,France,0.0,17244.37,14,0,4,Bronze,4093
15584532,France,0.0,17209.45,61,1,4,Bronze,4094
15654183,France,0.0,17156.75,42,0,4,Bronze,4095
15742404,France,0.0,17148.98,75,0,4,Bronze,4096
15632789,France,0.0,17143.48,113,0,4,Bronze,4097
15650864,France,0.0,17125.02,62,0,4,Bronze,4098
15812470,France,0.0,17103.32,93,0,4,Bronze,4099
15806570,France,0.0,17096.33,40,1,4,Bronze,4100
15719294,France,0.0,17067.98,21,0,4,Bronze,4101
15759133,France,0.0,17046.83,93,0,4,Bronze,4102
15808326,France,0.0,17046.74,140,0,4,Bronze,4103
15673877,France,0.0,17045.46,14,1,4,Bronze,4104
15694677,France,0.0,17042.0,18,0,4,Bronze,4105
15733303,France,0.0,16967.56,83,0,4,Bronze,4106
15750396,France,0.0,16928.81,26,0,4,Bronze,4107
15566269,France,0.0,16897.1,68,0,4,Bronze,4108
15601324,France,0.0,16874.33,33,0,4,Bronze,4109
15746569,France,0.0,16860.76,26,1,4,Bronze,4110
15792868,France,0.0,16833.93,17,0,4,Bronze,4111
15581626,France,0.0,16817.19,13,1,4,Bronze,4112
15699095,France,0.0,16808.57,5,1,4,Bronze,4113
15581968,France,0.0,16797.38,22,0,4,Bronze,4114
15738980,France,0.0,16779.85,28,0,4,Bronze,4115
15565806,France,0.0,16745.29,86,0,4,Bronze,4116
15744770,France,0.0,16740.02,32,0,4,Bronze,4117
15582066,France,0.0,16696.01,73,0,4,Bronze,4118
15782231,France,0.0,16682.59,67,0,4,Bronze,4119
15785869,France,0.0,16605.22,75,0,4,Bronze,4120
15583576,France,0.0,16549.86,40,0,4,Bronze,4121
15810786,France,0.0,16482.79,69,0,4,Bronze,4122
15585066,France,0.0,16436.17833333333,15,1,4,Bronze,4123
15809302,France,0.0,16428.38,23,0,4,Bronze,4124
15722212,France,0.0,16405.39,88,0,4,Bronze,4125
15729201,France,0.0,16400.63,21,1,4,Bronze,4126
15589428,France,0.0,16299.210000000001,80,0,4,Bronze,4127
15605327,France,0.0,16271.76,30,0,4,Bronze,4128
15668521,France,0.0,16157.629166666668,22,0,4,Bronze,4129
15694321,France,0.0,16137.43,33,0,4,Bronze,4130
15790455,France,0.0,16119.95,29,1,4,Bronze,4131
15612418,France,0.0,16103.87,108,0,4,Bronze,4132
15643438,France,0.0,16072.84,87,0,4,Bronze,4133
15641136,France,0.0,16055.699999999999,48,0,4,Bronze,4134
15673342,France,0.0,16049.289999999999,20,0,4,Bronze,4135
15728605,France,0.0,16026.99,76,0,4,Bronze,4136
15632264,France,0.0,16015.81,103,0,4,Bronze,4137
15810845,France,0.0,16014.36,46,0,4,Bronze,4138
15576928,France,0.0,15987.47,21,0,4,Bronze,4139
15702631,France,0.0,15969.86,34,0,4,Bronze,4140
15738018,France,0.0,15968.69,34,0,4,Bronze,4141
15786200,France,0.0,15967.26,42,0,4,Bronze,4142
15764661,France,0.0,15963.62,26,0,4,Bronze,4143
15606861,France,0.0,15958.2,76,0,4,Bronze,4144
15787322,France,0.0,15941.0775,92,0,4,Bronze,4145
15779620,France,0.0,15925.9,25,0,4,Bronze,4146
15604158,France,0.0,15923.13,149,0,4,Bronze,4147
15668943,France,0.0,15910.38,18,0,4,Bronze,4148
15573278,France,0.0,15908.66,57,0,4,Bronze,4149
15700749,France,0.0,15867.39,100,0,4,Bronze,4150
15748673,France,0.0,15810.78,102,0,4,Bronze,4151
15752588,France,0.0,15672.01,24,0,4,Bronze,4152
15780805,France,0.0,15636.19,19,1,4,Bronze,4153
15566494,France,0.0,15567.8,31,0,4,Bronze,4154
15601873,France,0.0,15549.77,64,0,4,Bronze,4155
15672330,France,0.0,15503.619999999999,26,0,4,Bronze,4156
15804357,France,0.0,15485.1975,56,0,4,Bronze,4157
15812324,France,0.0,15473.12,14,0,4,Bronze,4158
15794122,France,0.0,15428.31,48,0,4,Bronze,4159
15798200,France,0.0,15422.1,35,0,4,Bronze,4160
15605916,France,0.0,15418.24,10,1,4,Bronze,4161
15633516,France,0.0,15351.73,21,0,4,Bronze,4162
15783225,France,0.0,15334.25,34,1,4,Bronze,4163
15666055,France,0.0,15311.41,38,1,4,Bronze,4164
15710111,France,0.0,15276.21,66,0,4,Bronze,4165
15708713,France,0.0,15243.12,61,0,4,Bronze,4166
15604551,France,0.0,15183.84,34,0,4,Bronze,4167
15762902,France,0.0,15173.87,110,0,4,Bronze,4168
15808473,France,0.0,15027.94,18,0,4,Bronze,4169
15725166,France,0.0,15027.26,82,0,4,Bronze,4170
15723437,France,0.0,15007.75,47,0,4,Bronze,4171
15729958,France,0.0,15003.31,21,0,4,Bronze,4172
15711288,France,0.0,14968.75,60,0,4,Bronze,4173
15808689,France,0.0,14949.540833333333,61,0,4,Bronze,4174
15581620,France,0.0,14946.35,32,0,4,Bronze,4175
15593250,France,0.0,14942.04,55,0,4,Bronze,4176
15622774,France,0.0,14938.45,15,0,4,Bronze,4177
15571689,France,0.0,14890.91,92,0,4,Bronze,4178
15646190,France,119963.45,14873.53,2,1,4,Bronze,4179
15657812,France,0.0,14841.03,20,0,4,Bronze,4180
15787884,France,0.0,14749.26,126,0,4,Bronze,4181
15752846,France,0.0,14726.08,107,0,4,Bronze,4182
15607509,France,0.0,14676.86,60,0,4,Bronze,4183
15592386,France,0.0,14645.36,55,0,4,Bronze,4184
15808662,France,0.0,14645.15,32,0,4,Bronze,4185
15621004,France,0.0,14593.11,8,1,4,Bronze,4186
15639368,France,110942.9,14572.17,4,0,4,Bronze,4187
15677435,France,98263.46,14563.88,3,0,4,Bronze,4188
15597901,France,0.0,14554.67,17,0,4,Bronze,4189
15791452,France,0.0,14538.55,13,0,4,Bronze,4190
15576680,France,0.0,14522.35,43,0,4,Bronze,4191
15768387,France,0.0,14499.07,82,0,4,Bronze,4192
15748473,France,0.0,14472.210000000001,52,0,4,Bronze,4193
15591386,France,0.0,14464.89,50,0,4,Bronze,4194
15606841,France,0.0,14452.5,14,0,4,Bronze,4195
15667215,France,0.0,14436.81,34,0,4,Bronze,4196
15713608,France,0.0,14406.66,81,0,4,Bronze,4197
15800233,France,0.0,14402.532500000001,69,0,4,Bronze,4198
15748616,France,0.0,14396.98,62,0,4,Bronze,4199
